filename,xmin,ymin,xmax,ymax,label
images/20201124_093024.jpg,2765,2866,2816,2907,Arandano Maduro
images/20201124_093024.jpg,2803,2828,2855,2877,Arandano Maduro
images/20201124_093024.jpg,2528,2536,2566,2567,Arandano Verde
images/20201124_093024.jpg,2551,2530,2583,2565,Arandano Verde
images/20201124_093024.jpg,2562,2560,2597,2592,Arandano Verde
images/20201124_093024.jpg,2762,2575,2800,2606,Arandano Maduro
images/20201124_093024.jpg,2788,2550,2829,2588,Arandano Maduro
images/20201124_093024.jpg,2728,2632,2764,2664,Arandano Pinton
images/20201124_093024.jpg,2509,2556,2541,2588,Arandano Verde
images/20201124_093024.jpg,2148,2414,2186,2448,Arandano Maduro
images/20201124_093024.jpg,2112,1806,2143,1833,Arandano Maduro
images/20201124_093024.jpg,2093,2895,2121,2922,Arandano Maduro
images/20201124_093024.jpg,2215,2678,2254,2722,Arandano Pinton
images/20201124_093025.jpg,514,889,568,962,Arandano Maduro
images/20201124_093025.jpg,450,876,517,943,Arandano Pinton
images/20201124_093025.jpg,344,957,418,1022,Arandano Pinton
images/20201124_093025.jpg,408,981,463,1040,Arandano Pinton
images/20201124_093025.jpg,416,911,477,971,Arandano Pinton
images/20201124_093025.jpg,325,1019,398,1099,Arandano Maduro
images/20201124_093025.jpg,488,842,546,903,Arandano Maduro
images/20201124_093025.jpg,469,841,525,894,Arandano Pinton
images/20201124_093025.jpg,412,849,474,903,Arandano Pinton
images/20201124_093025.jpg,229,856,287,911,Arandano Pinton
images/20201124_093025.jpg,182,842,234,895,Arandano Pinton
images/20201124_093025.jpg,36,1058,88,1104,Arandano Maduro
images/20201124_093025.jpg,340,1180,396,1233,Arandano Maduro
images/20201124_093025.jpg,556,1216,592,1250,Arandano Maduro
images/20201124_093025.jpg,589,1204,625,1239,Arandano Maduro
images/20201124_093025.jpg,344,1226,395,1278,Arandano Pinton
images/20201124_093025.jpg,312,1164,345,1198,Arandano Pinton
images/20201124_093025.jpg,93,1593,151,1646,Arandano Maduro
images/20201124_093025.jpg,290,1647,336,1693,Arandano Pinton
images/20201124_093025.jpg,682,1513,721,1552,Arandano Maduro
images/20201124_093025.jpg,985,1566,1030,1613,Arandano Pinton
images/20201124_093025.jpg,1581,1350,1649,1405,Arandano Maduro
images/20201124_093025.jpg,542,2163,584,2202,Arandano Maduro
images/20201124_093025.jpg,923,2293,971,2345,Arandano Pinton
images/20201124_093025.jpg,795,2383,837,2429,Arandano Maduro
images/20201124_093025.jpg,859,2421,899,2456,Arandano Verde
images/20201124_093025.jpg,576,2357,618,2391,Arandano Verde
images/20201124_093025.jpg,557,2381,593,2417,Arandano Verde
images/20201124_093025.jpg,1864,1059,1915,1101,Arandano Pinton
images/20201124_093025.jpg,1814,1039,1863,1085,Arandano Pinton
images/20201124_093025.jpg,1809,1124,1861,1177,Arandano Maduro
images/20201124_093025.jpg,1755,1068,1784,1101,Arandano Verde
images/20201124_093025.jpg,1861,1118,1910,1160,Arandano Pinton
images/20201124_093025.jpg,1885,1063,1938,1119,Arandano Maduro
images/20201124_093025.jpg,1900,1032,1956,1084,Arandano Maduro
images/20201124_093025.jpg,1827,1004,1865,1039,Arandano Pinton
images/20201124_093025.jpg,1799,997,1835,1030,Arandano Pinton
images/20201124_093025.jpg,1768,1028,1814,1067,Arandano Pinton
images/20201124_093025.jpg,1795,1075,1830,1111,Arandano Pinton
images/20201124_093025.jpg,1538,1317,1570,1351,Arandano Verde
images/20201124_093025.jpg,1550,1350,1585,1388,Arandano Verde
images/20201124_093025.jpg,1567,1280,1611,1327,Arandano Pinton
images/20201124_093025.jpg,1558,1249,1610,1304,Arandano Maduro
images/20201124_093025.jpg,1617,1247,1659,1283,Arandano Pinton
images/20201124_093025.jpg,1376,1378,1408,1416,Arandano Pinton
images/20201124_093025.jpg,1358,1621,1400,1660,Arandano Pinton
images/20201124_093025.jpg,1068,2420,1107,2460,Arandano Verde
images/20201124_093025.jpg,1083,2448,1127,2487,Arandano Verde
images/20201124_093025.jpg,1085,2397,1124,2430,Arandano Verde
images/20201124_093025.jpg,815,2535,850,2569,Arandano Maduro
images/20201124_093025.jpg,824,2789,866,2831,Arandano Maduro
images/20201124_093025.jpg,102,2810,156,2871,Arandano Maduro
images/20201124_093025.jpg,571,2899,630,2957,Arandano Verde
images/20201124_093025.jpg,625,2898,674,2953,Arandano Verde
images/20201124_093025.jpg,538,2926,596,2988,Arandano Verde
images/20201124_093025.jpg,1211,2924,1245,2962,Arandano Verde
images/20201124_093025.jpg,1178,2945,1220,2984,Arandano Verde
images/20201124_093025.jpg,1163,2918,1204,2958,Arandano Verde
images/20201124_093025.jpg,1299,2982,1345,3026,Arandano Maduro
images/20201124_093025.jpg,1162,2725,1202,2761,Arandano Maduro
images/20201124_093025.jpg,1275,2615,1319,2651,Arandano Maduro
images/20201124_093025.jpg,1329,2560,1376,2595,Arandano Maduro
images/20201124_093025.jpg,1380,2562,1418,2597,Arandano Maduro
images/20201124_093025.jpg,1293,2578,1332,2607,Arandano Pinton
images/20201124_093025.jpg,535,3590,614,3676,Arandano Maduro
images/20201124_093025.jpg,482,3562,558,3634,Arandano Maduro
images/20201124_093025.jpg,329,3760,388,3822,Arandano Pinton
images/20201124_093025.jpg,277,3832,368,3918,Arandano Maduro
images/20201124_093025.jpg,979,3278,1012,3314,Arandano Pinton
images/20201124_093025.jpg,1493,3090,1528,3118,Arandano Maduro
images/20201124_093025.jpg,1612,2966,1650,3001,Arandano Maduro
images/20201124_093025.jpg,178,2391,218,2430,Arandano Maduro
images/20201124_093025.jpg,2600,1235,2696,1333,Arandano Maduro
images/20201124_093025.jpg,2660,1177,2765,1278,Arandano Maduro
images/20201124_093025.jpg,2615,1346,2727,1433,Arandano Maduro
images/20201124_093025.jpg,2680,1389,2766,1490,Arandano Maduro
images/20201124_093025.jpg,2601,1416,2677,1489,Arandano Pinton
images/20201124_093025.jpg,2544,1461,2649,1560,Arandano Pinton
images/20201124_093025.jpg,2604,1550,2705,1636,Arandano Maduro
images/20201124_093025.jpg,2704,1559,2780,1631,Arandano Pinton
images/20201124_093025.jpg,2731,1494,2811,1557,Arandano Pinton
images/20201124_093025.jpg,2745,1538,2830,1617,Arandano Maduro
images/20201124_093025.jpg,2803,1439,2902,1534,Arandano Pinton
images/20201124_093025.jpg,2558,1400,2617,1460,Arandano Pinton
images/20201124_093025.jpg,2525,1406,2591,1486,Arandano Pinton
images/20201124_093025.jpg,2515,1353,2595,1453,Arandano Maduro
images/20201124_093025.jpg,2567,1343,2643,1412,Arandano Pinton
images/20201124_093025.jpg,2839,1513,2925,1584,Arandano Verde
images/20201124_093025.jpg,2883,1451,2958,1519,Arandano Pinton
images/20201124_093025.jpg,2830,1379,2951,1454,Arandano Maduro
images/20201124_093025.jpg,2429,1532,2484,1581,Arandano Verde
images/20201124_093025.jpg,2422,1465,2502,1528,Arandano Pinton
images/20201124_093025.jpg,2458,1695,2504,1744,Arandano Maduro
images/20201124_093025.jpg,2335,1700,2376,1744,Arandano Maduro
images/20201124_093025.jpg,2380,1701,2411,1733,Arandano Pinton
images/20201124_093025.jpg,2096,1800,2202,1902,Arandano Maduro
images/20201124_093025.jpg,1987,1774,2076,1874,Arandano Maduro
images/20201124_093025.jpg,1929,1780,1989,1842,Arandano Verde
images/20201124_093025.jpg,1941,1839,2007,1904,Arandano Verde
images/20201124_093025.jpg,1973,1860,2042,1927,Arandano Verde
images/20201124_093025.jpg,1858,1757,1937,1855,Arandano Maduro
images/20201124_093025.jpg,2040,1747,2112,1819,Arandano Pinton
images/20201124_093025.jpg,2159,2015,2217,2067,Arandano Maduro
images/20201124_093025.jpg,2217,2033,2275,2081,Arandano Pinton
images/20201124_093025.jpg,2315,2149,2357,2191,Arandano Maduro
images/20201124_093025.jpg,2177,2307,2245,2362,Arandano Verde
images/20201124_093025.jpg,2156,2353,2217,2412,Arandano Verde
images/20201124_093025.jpg,2212,2356,2266,2410,Arandano Verde
images/20201124_093025.jpg,2156,2255,2208,2301,Arandano Verde
images/20201124_093025.jpg,1986,2382,2044,2437,Arandano Verde
images/20201124_093025.jpg,1979,2433,2026,2478,Arandano Verde
images/20201124_093025.jpg,2031,2404,2089,2462,Arandano Verde
images/20201124_093025.jpg,2048,2377,2095,2421,Arandano Verde
images/20201124_093025.jpg,2180,2478,2216,2517,Arandano Maduro
images/20201124_093025.jpg,2063,2360,2115,2411,Arandano Maduro
images/20201124_093025.jpg,1900,2182,1944,2227,Arandano Pinton
images/20201124_093025.jpg,1766,3453,1806,3499,Arandano Maduro
images/20201124_093025.jpg,2118,3662,2183,3717,Arandano Maduro
images/20201124_093025.jpg,2758,3728,2829,3800,Arandano Maduro
images/20201124_093025.jpg,2769,3972,2815,4023,Arandano Maduro
images/20201124_093025.jpg,1490,3738,1525,3786,Arandano Maduro
images/20201124_093025.jpg,2384,3665,2431,3710,Arandano Maduro
images/20201124_093025.jpg,2567,2791,2612,2838,Arandano Maduro
images/20201124_093025.jpg,2437,2140,2473,2178,Arandano Pinton
images/20201124_093027.jpg,185,1099,247,1162,Arandano Maduro
images/20201124_093027.jpg,225,1068,280,1121,Arandano Maduro
images/20201124_093027.jpg,234,1042,308,1102,Arandano Maduro
images/20201124_093027.jpg,245,1131,299,1186,Arandano Pinton
images/20201124_093027.jpg,255,1096,320,1151,Arandano Pinton
images/20201124_093027.jpg,195,1136,250,1189,Arandano Pinton
images/20201124_093027.jpg,39,1068,92,1116,Arandano Verde
images/20201124_093027.jpg,87,1655,155,1717,Arandano Maduro
images/20201124_093027.jpg,153,1685,207,1745,Arandano Maduro
images/20201124_093027.jpg,125,1710,166,1752,Arandano Verde
images/20201124_093027.jpg,76,1704,117,1749,Arandano Verde
images/20201124_093027.jpg,9,1878,58,1925,Arandano Maduro
images/20201124_093027.jpg,571,1943,606,1983,Arandano Maduro
images/20201124_093027.jpg,546,1919,579,1954,Arandano Maduro
images/20201124_093027.jpg,598,1919,630,1955,Arandano Maduro
images/20201124_093027.jpg,783,1876,810,1907,Arandano Pinton
images/20201124_093027.jpg,905,1745,936,1777,Arandano Verde
images/20201124_093027.jpg,95,1531,141,1577,Arandano Verde
images/20201124_093027.jpg,76,1564,117,1610,Arandano Verde
images/20201124_093027.jpg,1,1561,41,1612,Arandano Pinton
images/20201124_093027.jpg,160,1425,220,1479,Arandano Pinton
images/20201124_093027.jpg,2,1518,29,1571,Arandano Maduro
images/20201124_093027.jpg,166,2725,234,2791,Arandano Pinton
images/20201124_093027.jpg,194,2738,268,2813,Arandano Maduro
images/20201124_093027.jpg,633,2985,681,3037,Arandano Pinton
images/20201124_093027.jpg,712,2982,765,3042,Arandano Pinton
images/20201124_093027.jpg,831,2885,887,2946,Arandano Maduro
images/20201124_093027.jpg,785,2857,837,2912,Arandano Maduro
images/20201124_093027.jpg,814,2805,861,2849,Arandano Pinton
images/20201124_093027.jpg,656,3446,729,3524,Arandano Maduro
images/20201124_093027.jpg,407,3662,465,3720,Arandano Verde
images/20201124_093027.jpg,481,3666,534,3720,Arandano Verde
images/20201124_093027.jpg,387,3697,432,3750,Arandano Verde
images/20201124_093027.jpg,186,3814,259,3880,Arandano Maduro
images/20201124_093027.jpg,189,3761,250,3823,Arandano Maduro
images/20201124_093027.jpg,934,3805,993,3874,Arandano Verde
images/20201124_093027.jpg,979,3835,1057,3901,Arandano Verde
images/20201124_093027.jpg,948,3745,1010,3808,Arandano Verde
images/20201124_093027.jpg,1162,3486,1227,3548,Arandano Maduro
images/20201124_093027.jpg,688,3390,728,3432,Arandano Verde
images/20201124_093027.jpg,1285,3439,1325,3486,Arandano Pinton
images/20201124_093027.jpg,1343,3547,1378,3585,Arandano Maduro
images/20201124_093027.jpg,1446,3751,1484,3792,Arandano Pinton
images/20201124_093027.jpg,1617,3913,1644,3945,Arandano Maduro
images/20201124_093027.jpg,1233,3091,1271,3130,Arandano Maduro
images/20201124_093027.jpg,1715,3151,1777,3217,Arandano Maduro
images/20201124_093027.jpg,1772,3147,1814,3198,Arandano Pinton
images/20201124_093027.jpg,1694,3125,1735,3167,Arandano Pinton
images/20201124_093027.jpg,1974,2989,2022,3040,Arandano Maduro
images/20201124_093027.jpg,2002,3028,2053,3075,Arandano Maduro
images/20201124_093027.jpg,1437,2946,1472,2987,Arandano Maduro
images/20201124_093027.jpg,1526,3016,1560,3056,Arandano Maduro
images/20201124_093027.jpg,1801,2951,1840,2989,Arandano Maduro
images/20201124_093027.jpg,1447,2670,1487,2715,Arandano Verde
images/20201124_093027.jpg,1494,2671,1532,2707,Arandano Verde
images/20201124_093027.jpg,1436,2703,1492,2756,Arandano Maduro
images/20201124_093027.jpg,1418,2675,1453,2714,Arandano Verde
images/20201124_093027.jpg,1312,2488,1346,2521,Arandano Maduro
images/20201124_093027.jpg,1313,2542,1341,2577,Arandano Maduro
images/20201124_093027.jpg,1340,2541,1379,2579,Arandano Maduro
images/20201124_093027.jpg,1065,1909,1099,1944,Arandano Maduro
images/20201124_093027.jpg,1090,1894,1117,1926,Arandano Maduro
images/20201124_093027.jpg,863,1420,908,1464,Arandano Maduro
images/20201124_093027.jpg,890,1327,935,1368,Arandano Maduro
images/20201124_093027.jpg,903,1358,941,1389,Arandano Verde
images/20201124_093027.jpg,838,1409,870,1444,Arandano Verde
images/20201124_093027.jpg,1647,1884,1681,1922,Arandano Maduro
images/20201124_093027.jpg,2135,1915,2167,1946,Arandano Maduro
images/20201124_093027.jpg,2210,1838,2238,1870,Arandano Maduro
images/20201124_093027.jpg,2438,1721,2499,1781,Arandano Verde
images/20201124_093027.jpg,2320,1197,2368,1244,Arandano Maduro
images/20201124_093027.jpg,2756,945,2812,998,Arandano Pinton
images/20201124_093027.jpg,2810,961,2865,1019,Arandano Pinton
images/20201124_093027.jpg,2654,1051,2690,1083,Arandano Verde
images/20201124_093027.jpg,2500,1286,2539,1334,Arandano Verde
images/20201124_093027.jpg,2701,1393,2753,1440,Arandano Maduro
images/20201124_093027.jpg,2724,1431,2771,1475,Arandano Maduro
images/20201124_093027.jpg,2879,1336,2919,1377,Arandano Maduro
images/20201124_093027.jpg,2902,1322,2941,1361,Arandano Maduro
images/20201124_093027.jpg,2547,1528,2595,1583,Arandano Maduro
images/20201124_093027.jpg,2658,2363,2698,2403,Arandano Maduro
images/20201124_093027.jpg,2620,2346,2649,2380,Arandano Maduro
images/20201124_093027.jpg,2558,2547,2600,2587,Arandano Maduro
images/20201124_093027.jpg,2776,2823,2823,2870,Arandano Maduro
images/20201124_093027.jpg,2837,2754,2876,2795,Arandano Pinton
images/20201124_093027.jpg,2869,2748,2908,2782,Arandano Pinton
images/20201124_093027.jpg,2785,3126,2846,3185,Arandano Maduro
images/20201124_093027.jpg,2279,2695,2318,2739,Arandano Pinton
images/20201124_093027.jpg,2379,2623,2426,2671,Arandano Maduro
images/20201124_093027.jpg,2468,2618,2504,2658,Arandano Maduro
images/20201124_093027.jpg,2134,2442,2187,2493,Arandano Verde
images/20201124_093027.jpg,2099,2473,2141,2522,Arandano Verde
images/20201124_093027.jpg,1655,2545,1687,2577,Arandano Verde
images/20201124_093027.jpg,1697,2426,1732,2461,Arandano Maduro
images/20201124_093027.jpg,1661,2429,1690,2465,Arandano Maduro
images/20201124_093027.jpg,1631,2382,1663,2421,Arandano Maduro
images/20201124_093027.jpg,1541,2354,1572,2386,Arandano Maduro
images/20201124_093027.jpg,2146,2093,2175,2124,Arandano Verde
images/20201124_093027.jpg,2148,2116,2177,2147,Arandano Verde
images/20201124_093027.jpg,1175,2136,1206,2171,Arandano Maduro
images/20201124_093027.jpg,1425,2040,1452,2068,Arandano Maduro
images/20201124_093027.jpg,1667,1886,1698,1918,Arandano Maduro
images/20201124_093027.jpg,1545,3237,1578,3268,Arandano Pinton
images/20201124_093027.jpg,2430,3601,2484,3657,Arandano Verde
images/20201124_093029.jpg,65,996,100,1031,Arandano Maduro
images/20201124_093029.jpg,55,1137,117,1196,Arandano Maduro
images/20201124_093029.jpg,467,1521,526,1580,Arandano Maduro
images/20201124_093029.jpg,567,1517,625,1566,Arandano Maduro
images/20201124_093029.jpg,569,1557,617,1604,Arandano Maduro
images/20201124_093029.jpg,615,1573,656,1612,Arandano Pinton
images/20201124_093029.jpg,517,1584,580,1638,Arandano Maduro
images/20201124_093029.jpg,1049,1463,1107,1523,Arandano Maduro
images/20201124_093029.jpg,990,1411,1024,1450,Arandano Verde
images/20201124_093029.jpg,884,1389,923,1424,Arandano Verde
images/20201124_093029.jpg,874,1452,918,1494,Arandano Pinton
images/20201124_093029.jpg,865,1431,900,1467,Arandano Verde
images/20201124_093029.jpg,929,1384,968,1422,Arandano Verde
images/20201124_093029.jpg,899,1358,943,1404,Arandano Pinton
images/20201124_093029.jpg,1312,1317,1351,1356,Arandano Maduro
images/20201124_093029.jpg,1324,1256,1364,1298,Arandano Maduro
images/20201124_093029.jpg,1363,1187,1397,1220,Arandano Maduro
images/20201124_093029.jpg,1023,1421,1055,1454,Arandano Verde
images/20201124_093029.jpg,976,1430,1021,1471,Arandano Maduro
images/20201124_093029.jpg,903,1429,938,1463,Arandano Verde
images/20201124_093029.jpg,1245,1340,1279,1369,Arandano Verde
images/20201124_093029.jpg,1287,1346,1316,1379,Arandano Pinton
images/20201124_093029.jpg,1267,1329,1295,1357,Arandano Verde
images/20201124_093029.jpg,433,1494,480,1541,Arandano Maduro
images/20201124_093029.jpg,431,1534,477,1580,Arandano Pinton
images/20201124_093029.jpg,321,1625,365,1669,Arandano Maduro
images/20201124_093029.jpg,360,1625,399,1667,Arandano Maduro
images/20201124_093029.jpg,306,1597,351,1649,Arandano Maduro
images/20201124_093029.jpg,763,1698,796,1733,Arandano Pinton
images/20201124_093029.jpg,863,1665,895,1703,Arandano Maduro
images/20201124_093029.jpg,788,1692,823,1737,Arandano Maduro
images/20201124_093029.jpg,698,1793,734,1826,Arandano Maduro
images/20201124_093029.jpg,489,2099,514,2126,Arandano Verde
images/20201124_093029.jpg,513,2106,541,2138,Arandano Verde
images/20201124_093029.jpg,490,2120,519,2153,Arandano Verde
images/20201124_093029.jpg,416,2146,455,2182,Arandano Maduro
images/20201124_093029.jpg,0,2020,31,2079,Arandano Maduro
images/20201124_093029.jpg,742,2174,768,2199,Arandano Verde
images/20201124_093029.jpg,765,2157,794,2189,Arandano Verde
images/20201124_093029.jpg,1409,1675,1456,1727,Arandano Maduro
images/20201124_093029.jpg,1451,1694,1490,1734,Arandano Pinton
images/20201124_093029.jpg,1457,1732,1496,1768,Arandano Pinton
images/20201124_093029.jpg,1115,2119,1149,2155,Arandano Maduro
images/20201124_093029.jpg,924,1926,968,1967,Arandano Maduro
images/20201124_093029.jpg,1278,1659,1307,1692,Arandano Maduro
images/20201124_093029.jpg,474,1838,496,1860,Arandano Maduro
images/20201124_093029.jpg,386,2675,434,2724,Arandano Maduro
images/20201124_093029.jpg,416,2670,450,2704,Arandano Verde
images/20201124_093029.jpg,360,2703,398,2742,Arandano Maduro
images/20201124_093029.jpg,540,2675,571,2704,Arandano Maduro
images/20201124_093029.jpg,435,2889,489,2947,Arandano Maduro
images/20201124_093029.jpg,416,2997,468,3046,Arandano Maduro
images/20201124_093029.jpg,744,3165,788,3212,Arandano Pinton
images/20201124_093029.jpg,1177,3111,1248,3200,Arandano Pinton
images/20201124_093029.jpg,1362,3099,1464,3190,Arandano Maduro
images/20201124_093029.jpg,1031,3632,1094,3697,Arandano Maduro
images/20201124_093029.jpg,1076,3602,1136,3663,Arandano Maduro
images/20201124_093029.jpg,1163,3814,1210,3865,Arandano Pinton
images/20201124_093029.jpg,1148,3843,1179,3878,Arandano Pinton
images/20201124_093029.jpg,1062,2502,1093,2533,Arandano Verde
images/20201124_093029.jpg,1109,2518,1141,2547,Arandano Verde
images/20201124_093029.jpg,1091,2537,1130,2569,Arandano Verde
images/20201124_093029.jpg,1638,1423,1671,1457,Arandano Pinton
images/20201124_093029.jpg,1825,1392,1865,1441,Arandano Maduro
images/20201124_093029.jpg,1852,1379,1890,1415,Arandano Maduro
images/20201124_093029.jpg,1856,1417,1896,1461,Arandano Pinton
images/20201124_093029.jpg,1893,1414,1949,1472,Arandano Maduro
images/20201124_093029.jpg,2505,1186,2593,1273,Arandano Maduro
images/20201124_093029.jpg,2607,1171,2687,1242,Arandano Maduro
images/20201124_093029.jpg,2593,1211,2654,1273,Arandano Pinton
images/20201124_093029.jpg,2556,1256,2600,1300,Arandano Verde
images/20201124_093029.jpg,2568,1272,2628,1325,Arandano Pinton
images/20201124_093029.jpg,2502,1269,2564,1329,Arandano Pinton
images/20201124_093029.jpg,2477,971,2553,1042,Arandano Maduro
images/20201124_093029.jpg,2750,955,2812,1014,Arandano Maduro
images/20201124_093029.jpg,2953,934,3001,981,Arandano Verde
images/20201124_093029.jpg,2505,903,2585,977,Arandano Maduro
images/20201124_093029.jpg,2547,942,2614,1014,Arandano Pinton
images/20201124_093029.jpg,2491,879,2557,933,Arandano Pinton
images/20201124_093029.jpg,2463,937,2534,1003,Arandano Pinton
images/20201124_093029.jpg,2735,910,2794,961,Arandano Verde
images/20201124_093029.jpg,1661,1372,1696,1408,Arandano Maduro
images/20201124_093029.jpg,2871,1466,2932,1525,Arandano Maduro
images/20201124_093029.jpg,2856,1518,2923,1583,Arandano Pinton
images/20201124_093029.jpg,2792,1523,2847,1572,Arandano Verde
images/20201124_093029.jpg,2824,1485,2883,1539,Arandano Verde
images/20201124_093029.jpg,2609,1528,2678,1589,Arandano Maduro
images/20201124_093029.jpg,2649,1552,2711,1608,Arandano Maduro
images/20201124_093029.jpg,2691,1585,2747,1637,Arandano Pinton
images/20201124_093029.jpg,2750,1640,2830,1714,Arandano Maduro
images/20201124_093029.jpg,2792,1674,2852,1736,Arandano Maduro
images/20201124_093029.jpg,2777,1701,2830,1749,Arandano Verde
images/20201124_093029.jpg,2721,1693,2777,1744,Arandano Verde
images/20201124_093029.jpg,2643,1651,2708,1716,Arandano Maduro
images/20201124_093029.jpg,2638,1599,2691,1651,Arandano Pinton
images/20201124_093029.jpg,2594,1585,2657,1647,Arandano Pinton
images/20201124_093029.jpg,2689,1500,2757,1553,Arandano Pinton
images/20201124_093029.jpg,2595,1501,2648,1549,Arandano Pinton
images/20201124_093029.jpg,2018,2596,2060,2643,Arandano Verde
images/20201124_093029.jpg,2053,2590,2088,2628,Arandano Verde
images/20201124_093029.jpg,1991,2625,2036,2670,Arandano Verde
images/20201124_093029.jpg,2266,2902,2327,2962,Arandano Maduro
images/20201124_093029.jpg,2328,2885,2384,2944,Arandano Maduro
images/20201124_093029.jpg,2041,2530,2074,2565,Arandano Maduro
images/20201124_093029.jpg,1933,1618,1972,1664,Arandano Maduro
images/20201124_093029.jpg,2704,1922,2746,1967,Arandano Maduro
images/20201124_093029.jpg,2073,3318,2127,3372,Arandano Maduro
images/20201124_093029.jpg,2120,3239,2169,3291,Arandano Maduro
images/20201124_093029.jpg,2098,3206,2142,3248,Arandano Pinton
images/20201124_093029.jpg,2448,2941,2484,2977,Arandano Maduro
images/20201124_093029.jpg,1875,3965,1924,4009,Arandano Maduro
images/20201124_093030.jpg,656,587,718,659,Arandano Maduro
images/20201124_093030.jpg,789,597,862,676,Arandano Maduro
images/20201124_093030.jpg,834,561,889,622,Arandano Pinton
images/20201124_093030.jpg,839,614,901,681,Arandano Maduro
images/20201124_093030.jpg,1103,816,1142,857,Arandano Maduro
images/20201124_093030.jpg,1056,993,1112,1056,Arandano Maduro
images/20201124_093030.jpg,1070,964,1105,999,Arandano Verde
images/20201124_093030.jpg,777,1240,818,1286,Arandano Verde
images/20201124_093030.jpg,808,1290,856,1336,Arandano Verde
images/20201124_093030.jpg,734,1449,765,1482,Arandano Verde
images/20201124_093030.jpg,741,1420,774,1453,Arandano Verde
images/20201124_093030.jpg,65,1678,117,1725,Arandano Pinton
images/20201124_093030.jpg,294,1739,333,1784,Arandano Maduro
images/20201124_093030.jpg,368,1758,404,1793,Arandano Verde
images/20201124_093030.jpg,566,1571,592,1597,Arandano Maduro
images/20201124_093030.jpg,915,1533,961,1589,Arandano Maduro
images/20201124_093030.jpg,944,1558,993,1606,Arandano Maduro
images/20201124_093030.jpg,596,1619,623,1648,Arandano Maduro
images/20201124_093030.jpg,640,1601,668,1633,Arandano Maduro
images/20201124_093030.jpg,655,1998,697,2039,Arandano Maduro
images/20201124_093030.jpg,648,1949,686,1985,Arandano Maduro
images/20201124_093030.jpg,709,1992,745,2030,Arandano Pinton
images/20201124_093030.jpg,727,2043,765,2078,Arandano Verde
images/20201124_093030.jpg,1178,2009,1247,2087,Arandano Maduro
images/20201124_093030.jpg,1146,1978,1212,2039,Arandano Maduro
images/20201124_093030.jpg,309,2350,372,2410,Arandano Maduro
images/20201124_093030.jpg,272,2339,319,2385,Arandano Verde
images/20201124_093030.jpg,240,2367,309,2426,Arandano Maduro
images/20201124_093030.jpg,416,2522,465,2569,Arandano Maduro
images/20201124_093030.jpg,859,2676,954,2777,Arandano Maduro
images/20201124_093030.jpg,336,2523,375,2562,Arandano Pinton
images/20201124_093030.jpg,373,2507,414,2549,Arandano Pinton
images/20201124_093030.jpg,467,2953,527,3014,Arandano Pinton
images/20201124_093030.jpg,426,2963,473,3014,Arandano Pinton
images/20201124_093030.jpg,429,2909,464,2947,Arandano Verde
images/20201124_093030.jpg,440,2879,488,2926,Arandano Verde
images/20201124_093030.jpg,400,2924,441,2971,Arandano Verde
images/20201124_093030.jpg,19,2972,73,3025,Arandano Maduro
images/20201124_093030.jpg,929,2610,1017,2697,Arandano Maduro
images/20201124_093030.jpg,1220,2489,1316,2588,Arandano Maduro
images/20201124_093030.jpg,1133,2396,1189,2448,Arandano Maduro
images/20201124_093030.jpg,1119,2435,1187,2507,Arandano Maduro
images/20201124_093030.jpg,1029,2511,1120,2607,Arandano Maduro
images/20201124_093030.jpg,925,2418,1021,2512,Arandano Pinton
images/20201124_093030.jpg,916,2290,964,2348,Arandano Pinton
images/20201124_093030.jpg,1183,1745,1214,1780,Arandano Maduro
images/20201124_093030.jpg,1501,1425,1563,1488,Arandano Maduro
images/20201124_093030.jpg,1599,1466,1647,1519,Arandano Pinton
images/20201124_093030.jpg,1638,1479,1679,1527,Arandano Pinton
images/20201124_093030.jpg,1593,1419,1641,1470,Arandano Maduro
images/20201124_093030.jpg,1545,1491,1613,1551,Arandano Maduro
images/20201124_093030.jpg,1456,1438,1498,1491,Arandano Pinton
images/20201124_093030.jpg,1456,1394,1504,1441,Arandano Maduro
images/20201124_093030.jpg,1217,2110,1248,2137,Arandano Verde
images/20201124_093030.jpg,1242,2093,1273,2126,Arandano Verde
images/20201124_093030.jpg,1190,2087,1217,2115,Arandano Verde
images/20201124_093030.jpg,1614,1825,1654,1864,Arandano Maduro
images/20201124_093030.jpg,1634,1872,1672,1912,Arandano Maduro
images/20201124_093030.jpg,16,2321,61,2365,Arandano Maduro
images/20201124_093030.jpg,1023,3183,1118,3308,Arandano Maduro
images/20201124_093030.jpg,1508,3269,1554,3317,Arandano Maduro
images/20201124_093030.jpg,1572,3260,1607,3296,Arandano Pinton
images/20201124_093030.jpg,1511,3225,1556,3266,Arandano Maduro
images/20201124_093030.jpg,1587,3097,1633,3150,Arandano Maduro
images/20201124_093030.jpg,1541,3079,1587,3125,Arandano Maduro
images/20201124_093030.jpg,500,3205,553,3256,Arandano Maduro
images/20201124_093030.jpg,562,3354,606,3402,Arandano Maduro
images/20201124_093030.jpg,556,3393,592,3429,Arandano Pinton
images/20201124_093030.jpg,87,3391,136,3445,Arandano Pinton
images/20201124_093030.jpg,175,3734,228,3793,Arandano Maduro
images/20201124_093030.jpg,393,3379,459,3444,Arandano Maduro
images/20201124_093030.jpg,412,3346,467,3397,Arandano Maduro
images/20201124_093030.jpg,13,3036,67,3076,Arandano Pinton
